n,m,q,r,prior,metric,bits,label,assumptions,model,effective_dimension,candidate_capacity_bits,delta_log2_radius,radius_ratio,baseline_beta,continuous_new_beta,predicted_delta_beta_continuous,integer_new_beta,predicted_delta_beta_integer,capacity_label,predicted_log2_work_gain,work_model_label
512,512,4096,51,cbd2,support_selectivity,493.58166716074453,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,51,cbd2,shannon_deficit,508.43740782629214,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,51,cbd2,renyi2_separation,516.5934338641933,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,51,cbd3,support_selectivity,468.8248989750622,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,51,cbd3,shannon_deficit,492.99853622667956,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,51,cbd3,renyi2_separation,502.43920111221894,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,51,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,51,"fixed_weight(+8,-8)",exact_residual_profile,600.6837184682538,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,600.6837184682538,0.586032896066589,1.501113325233691,60.0,53.53078111625091,6.469218883749093,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,51,"fixed_weight(+8,-8)",exact_residual_profile,600.6837184682538,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,600.6837184682538,10.01139530780423,1032.1202195569037,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,51,"fixed_weight(+8,-8)",exact_residual_profile,600.6837184682538,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,600.6837184682538,12.013674369365075,4135.007897166538,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,uniform_ternary,hard_support_selectivity,541.5819499624998,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,541.5819499624998,0.528372634109756,1.4423013557783315,60.0,54.1768743665302,5.8231256334698,55.0,5.0,RANK_ONLY_REFERENCE,1.41,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,uniform_ternary,hard_support_selectivity,541.5819499624998,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,541.5819499624998,9.026365832708331,521.4430309075667,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,uniform_ternary,hard_support_selectivity,541.5819499624998,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,541.5819499624998,10.831638999249996,1822.4190268307414,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,52,cbd2,support_selectivity,503.25973906585716,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,52,cbd2,shannon_deficit,518.4067687640626,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,52,cbd2,renyi2_separation,526.7227168811382,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,52,cbd3,support_selectivity,478.0175440530046,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,52,cbd3,shannon_deficit,502.6651741919086,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,52,cbd3,renyi2_separation,512.290950153635,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,52,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,52,"fixed_weight(+8,-8)",exact_residual_profile,612.6271349398875,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,612.6271349398875,0.5976850096974512,1.5132863540662558,60.0,53.39974860379053,6.600251396209472,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,"fixed_weight(+8,-8)",exact_residual_profile,612.6271349398875,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,612.6271349398875,10.210452248998125,1184.8200537170505,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,52,"fixed_weight(+8,-8)",exact_residual_profile,612.6271349398875,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,612.6271349398875,12.252542698797749,4879.584863930851,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,uniform_ternary,hard_support_selectivity,551.9969874617788,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,551.9969874617788,0.5385336463041744,1.4524954519804818,60.0,54.06328236684989,5.93671763315011,55.0,5.0,RANK_ONLY_REFERENCE,1.41,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,uniform_ternary,hard_support_selectivity,551.9969874617788,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,551.9969874617788,9.199949791029645,588.1130897692758,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,uniform_ternary,hard_support_selectivity,551.9969874617788,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,551.9969874617788,11.039939749235575,2105.489184352892,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,53,cbd2,support_selectivity,512.9378109709698,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,53,cbd2,shannon_deficit,528.376129701833,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,53,cbd2,renyi2_separation,536.8519998980832,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,53,cbd3,support_selectivity,487.210189130947,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,53,cbd3,shannon_deficit,512.3318121571376,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,53,cbd3,renyi2_separation,522.142699195051,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,53,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,53,"fixed_weight(+8,-8)",exact_residual_profile,624.5716398272957,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,624.5716398272957,0.6093381851973617,1.5255592209106974,60.0,53.26853370868223,6.731466291317773,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,"fixed_weight(+8,-8)",exact_residual_profile,624.5716398272957,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,624.5716398272957,10.409527330454928,1360.1285822956197,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,53,"fixed_weight(+8,-8)",exact_residual_profile,624.5716398272957,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,624.5716398272957,12.491432796545915,5758.322185856144,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,uniform_ternary,hard_support_selectivity,562.4120249610576,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,562.4120249610576,0.5486946584985928,1.4627615994200258,60.0,53.949581693373204,6.050418306626796,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,uniform_ternary,hard_support_selectivity,562.4120249610576,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,562.4120249610576,9.37353374935096,663.3073717678585,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,uniform_ternary,hard_support_selectivity,562.4120249610576,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,562.4120249610576,11.24824049922115,2432.527667984407,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,54,cbd2,support_selectivity,522.6158828760824,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,54,cbd2,shannon_deficit,538.3454906396034,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,54,cbd2,renyi2_separation,546.9812829150283,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,54,cbd3,support_selectivity,496.4028342088894,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,54,cbd3,shannon_deficit,521.9984501223666,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,54,cbd3,renyi2_separation,531.9944482364672,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,54,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,54,"fixed_weight(+8,-8)",exact_residual_profile,636.5171920432733,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,636.5171920432733,0.6209923824812422,1.537932710869304,60.0,53.1371309864023,6.862869013597702,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,"fixed_weight(+8,-8)",exact_residual_profile,636.5171920432733,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,636.5171920432733,10.608619867387889,1561.3950301122206,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,54,"fixed_weight(+8,-8)",exact_residual_profile,636.5171920432733,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,636.5171920432733,12.730343840865466,6795.405091034502,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,uniform_ternary,hard_support_selectivity,572.8270624603364,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,572.8270624603364,0.5588556706930111,1.4731003073506246,60.0,53.83576893761351,6.1642310623864915,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,uniform_ternary,hard_support_selectivity,572.8270624603364,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,572.8270624603364,9.547117707672273,748.1157571483265,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,uniform_ternary,hard_support_selectivity,572.8270624603364,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,572.8270624603364,11.456541249206728,2810.3639284797723,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,55,cbd2,support_selectivity,532.2939547811951,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,55,cbd2,shannon_deficit,548.3148515773738,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,55,cbd2,renyi2_separation,557.1105659319732,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,55,cbd3,support_selectivity,505.5954792868318,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,55,cbd3,shannon_deficit,531.6650880875956,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,55,cbd3,renyi2_separation,541.8461972778832,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,55,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,55,"fixed_weight(+8,-8)",exact_residual_profile,648.4637527843119,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,648.4637527843119,0.6326475636920116,1.5504076169895245,60.0,53.00553481207956,6.99446518792044,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,"fixed_weight(+8,-8)",exact_residual_profile,648.4637527843119,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,648.4637527843119,10.807729213071864,1792.4649745737538,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,55,"fixed_weight(+8,-8)",exact_residual_profile,648.4637527843119,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,648.4637527843119,12.969275055686238,8019.38038185297,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,uniform_ternary,hard_support_selectivity,583.2420999596153,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,583.2420999596153,0.5690166828874296,1.4835120886253121,60.0,53.721840617661854,6.278159382338146,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,uniform_ternary,hard_support_selectivity,583.2420999596153,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,583.2420999596153,9.72070166599359,843.767474801243,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,uniform_ternary,hard_support_selectivity,583.2420999596153,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,583.2420999596153,11.664841999192307,3246.888211982671,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,56,cbd2,support_selectivity,541.9720266863078,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,56,cbd2,shannon_deficit,558.2842125151443,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,56,cbd2,renyi2_separation,567.2398489489182,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,56,cbd3,support_selectivity,514.7881243647741,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,56,cbd3,shannon_deficit,541.3317260528246,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,56,cbd3,renyi2_separation,551.6979463192993,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,56,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,56,"fixed_weight(+8,-8)",exact_residual_profile,660.4112853644177,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,660.4112853644177,0.6443036930384564,1.5629847402157542,60.0,52.87373937608655,7.126260623913453,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,"fixed_weight(+8,-8)",exact_residual_profile,660.4112853644177,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,660.4112853644177,11.00685475607363,2057.753928562322,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,56,"fixed_weight(+8,-8)",exact_residual_profile,660.4112853644177,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,660.4112853644177,13.208225707288355,9463.943249749273,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,uniform_ternary,hard_support_selectivity,593.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,593.6571374588941,0.5791776950818479,1.4939974597219359,60.0,53.60779317580459,6.392206824195412,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,uniform_ternary,hard_support_selectivity,593.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,593.6571374588941,9.894285624314902,951.6489189403742,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,uniform_ternary,hard_support_selectivity,593.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,593.6571374588941,11.873142749177882,3751.2163297707507,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,57,cbd2,support_selectivity,551.6500985914204,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,57,cbd2,shannon_deficit,568.2535734529147,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,57,cbd2,renyi2_separation,577.3691319658632,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,57,cbd3,support_selectivity,523.9807694427166,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,57,cbd3,shannon_deficit,550.9983640180536,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,57,cbd3,renyi2_separation,561.5496953607153,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,57,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,57,"fixed_weight(+8,-8)",exact_residual_profile,672.3597550637777,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,672.3597550637777,0.655960736647588,1.5756648893508234,60.0,52.741738679173736,7.258261320826264,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,"fixed_weight(+8,-8)",exact_residual_profile,672.3597550637777,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,672.3597550637777,11.205995917729629,2362.331834665769,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,57,"fixed_weight(+8,-8)",exact_residual_profile,672.3597550637777,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,672.3597550637777,13.447195101275554,11168.86606603998,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,uniform_ternary,hard_support_selectivity,604.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,604.0721749581729,0.5893387072762662,1.504556940768776,60.0,53.49362297603746,6.506377023962543,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,uniform_ternary,hard_support_selectivity,604.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,604.0721749581729,10.067869582636215,1073.3237437644932,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,uniform_ternary,hard_support_selectivity,604.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,604.0721749581729,12.08144349916346,4333.880021125243,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=4096 does not turn this into an attack theorem,,,,,,,,,,,,,
512,512,4096,58,cbd2,support_selectivity,561.3281704965331,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,58,cbd2,shannon_deficit,578.2229343906852,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,58,cbd2,renyi2_separation,587.4984149828081,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,58,cbd3,support_selectivity,533.173414520659,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
512,512,4096,58,cbd3,shannon_deficit,560.6650019832827,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
512,512,4096,58,cbd3,renyi2_separation,571.4014444021313,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
512,512,4096,58,"fixed_weight(+8,-8)",global_combinatorial_deficit,6030.940012372712,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
512,512,4096,58,"fixed_weight(+8,-8)",exact_residual_profile,684.3091289907077,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,1025.0,684.3091289907077,0.6676186624299587,1.5884488810262005,60.0,52.60952652712642,7.39047347287358,53.0,7.0,RANK_ONLY_REFERENCE,1.994,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,"fixed_weight(+8,-8)",exact_residual_profile,684.3091289907077,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,684.3091289907077,11.405152149845128,2712.020089111519,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,58,"fixed_weight(+8,-8)",exact_residual_profile,684.3091289907077,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,684.3091289907077,13.686182579814153,13181.094773238001,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
512,512,4096,59,uniform_ternary,hard_support_selectivity,614.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,1025.0,614.4872124574518,0.5994997194706847,1.515191055570348,60.0,53.37932630144566,6.6206736985543415,54.0,6.0,RANK_ONLY_REFERENCE,1.7019999999999997,HEURISTIC ESTIMATOR / beta-cost proxy
